na_item,aggreg,geotime,date,value
VI_PPS_EU28_HAB,00,CY,2006-01-01,
VI_PPS_EU28_HAB,00,CY,2007-01-01,
VI_PPS_EU28_HAB,00,CY,2008-01-01,
VI_PPS_EU28_HAB,00,CY,2009-01-01,
VI_PPS_EU28_HAB,00,CY,2010-01-01,
VI_PPS_EU28_HAB,00,CY,2011-01-01,
VI_PPS_EU28_HAB,00,CY,2012-01-01,
VI_PPS_EU28_HAB,00,CY,2013-01-01,
VI_PPS_EU28_HAB,00,CY,2014-01-01,
VI_PPS_EU28_HAB,00,CY,2015-01-01,
VI_PPS_EU28_HAB,00,CY,2016-01-01,
VI_PPS_EU28_HAB,00,CY,2017-01-01,
VI_PPS_EU28_HAB,00,CZ,2000-01-01,71
VI_PPS_EU28_HAB,00,CZ,2001-01-01,74
VI_PPS_EU28_HAB,00,CZ,2002-01-01,73
VI_PPS_EU28_HAB,00,CZ,2003-01-01,76
VI_PPS_EU28_HAB,00,CZ,2004-01-01,78
VI_PPS_EU28_HAB,00,CZ,2005-01-01,
VI_PPS_EU28_HAB,00,CZ,2006-01-01,
VI_PPS_EU28_HAB,00,CZ,2007-01-01,
VI_PPS_EU28_HAB,00,CZ,2008-01-01,
VI_PPS_EU28_HAB,00,CZ,2009-01-01,
VI_PPS_EU28_HAB,00,CZ,2010-01-01,
VI_PPS_EU28_HAB,00,CZ,2011-01-01,
VI_PPS_EU28_HAB,00,CZ,2012-01-01,
VI_PPS_EU28_HAB,00,CZ,2013-01-01,
VI_PPS_EU28_HAB,00,CZ,2014-01-01,
VI_PPS_EU28_HAB,00,CZ,2015-01-01,
VI_PPS_EU28_HAB,00,CZ,2016-01-01,
VI_PPS_EU28_HAB,00,CZ,2017-01-01,
VI_PPS_EU28_HAB,00,DE,2000-01-01,122
VI_PPS_EU28_HAB,00,DE,2001-01-01,121
VI_PPS_EU28_HAB,00,DE,2002-01-01,120
VI_PPS_EU28_HAB,00,DE,2003-01-01,120
VI_PPS_EU28_HAB,00,DE,2004-01-01,120
VI_PPS_EU28_HAB,00,DE,2005-01-01,
VI_PPS_EU28_HAB,00,DE,2006-01-01,
VI_PPS_EU28_HAB,00,DE,2007-01-01,
VI_PPS_EU28_HAB,00,DE,2008-01-01,
VI_PPS_EU28_HAB,00,DE,2009-01-01,
VI_PPS_EU28_HAB,00,DE,2010-01-01,
VI_PPS_EU28_HAB,00,DE,2011-01-01,
VI_PPS_EU28_HAB,00,DE,2012-01-01,
VI_PPS_EU28_HAB,00,DE,2013-01-01,
VI_PPS_EU28_HAB,00,DE,2014-01-01,
VI_PPS_EU28_HAB,00,DE,2015-01-01,
VI_PPS_EU28_HAB,00,DE,2016-01-01,
VI_PPS_EU28_HAB,00,DE,2017-01-01,
VI_PPS_EU28_HAB,00,DK,2000-01-01,127
VI_PPS_EU28_HAB,00,DK,2001-01-01,124
VI_PPS_EU28_HAB,00,DK,2002-01-01,124
VI_PPS_EU28_HAB,00,DK,2003-01-01,121
VI_PPS_EU28_HAB,00,DK,2004-01-01,124
VI_PPS_EU28_HAB,00,DK,2005-01-01,
VI_PPS_EU28_HAB,00,DK,2006-01-01,
VI_PPS_EU28_HAB,00,DK,2007-01-01,
VI_PPS_EU28_HAB,00,DK,2008-01-01,
VI_PPS_EU28_HAB,00,DK,2009-01-01,
VI_PPS_EU28_HAB,00,DK,2010-01-01,
VI_PPS_EU28_HAB,00,DK,2011-01-01,
VI_PPS_EU28_HAB,00,DK,2012-01-01,
VI_PPS_EU28_HAB,00,DK,2013-01-01,
VI_PPS_EU28_HAB,00,DK,2014-01-01,
VI_PPS_EU28_HAB,00,DK,2015-01-01,
VI_PPS_EU28_HAB,00,DK,2016-01-01,
VI_PPS_EU28_HAB,00,DK,2017-01-01,
VI_PPS_EU28_HAB,00,EA18,2000-01-01,113
VI_PPS_EU28_HAB,00,EA18,2001-01-01,113
VI_PPS_EU28_HAB,00,EA18,2002-01-01,112
VI_PPS_EU28_HAB,00,EA18,2003-01-01,111
VI_PPS_EU28_HAB,00,EA18,2004-01-01,110
VI_PPS_EU28_HAB,00,EA18,2005-01-01,
VI_PPS_EU28_HAB,00,EA18,2006-01-01,
VI_PPS_EU28_HAB,00,EA18,2007-01-01,
VI_PPS_EU28_HAB,00,EA18,2008-01-01,
VI_PPS_EU28_HAB,00,EA18,2009-01-01,
VI_PPS_EU28_HAB,00,EA18,2010-01-01,
VI_PPS_EU28_HAB,00,EA18,2011-01-01,
VI_PPS_EU28_HAB,00,EA18,2012-01-01,
VI_PPS_EU28_HAB,00,EA18,2013-01-01,
VI_PPS_EU28_HAB,00,EA18,2014-01-01,
VI_PPS_EU28_HAB,00,EA18,2015-01-01,
VI_PPS_EU28_HAB,00,EA18,2016-01-01,
VI_PPS_EU28_HAB,00,EA18,2017-01-01,
VI_PPS_EU28_HAB,00,EA19,2000-01-01,112
VI_PPS_EU28_HAB,00,EA19,2001-01-01,112
VI_PPS_EU28_HAB,00,EA19,2002-01-01,111
VI_PPS_EU28_HAB,00,EA19,2003-01-01,110
VI_PPS_EU28_HAB,00,EA19,2004-01-01,110
VI_PPS_EU28_HAB,00,EA19,2005-01-01,
VI_PPS_EU28_HAB,00,EA19,2006-01-01,
VI_PPS_EU28_HAB,00,EA19,2007-01-01,
VI_PPS_EU28_HAB,00,EA19,2008-01-01,
VI_PPS_EU28_HAB,00,EA19,2009-01-01,
VI_PPS_EU28_HAB,00,EA19,2010-01-01,
VI_PPS_EU28_HAB,00,EA19,2011-01-01,
VI_PPS_EU28_HAB,00,EA19,2012-01-01,
VI_PPS_EU28_HAB,00,EA19,2013-01-01,
VI_PPS_EU28_HAB,00,EA19,2014-01-01,
VI_PPS_EU28_HAB,00,EA19,2015-01-01,
VI_PPS_EU28_HAB,00,EA19,2016-01-01,
VI_PPS_EU28_HAB,00,EA19,2017-01-01,
VI_PPS_EU28_HAB,00,EE,2000-01-01,42
VI_PPS_EU28_HAB,00,EE,2001-01-01,43
VI_PPS_EU28_HAB,00,EE,2002-01-01,47
VI_PPS_EU28_HAB,00,EE,2003-01-01,51
VI_PPS_EU28_HAB,00,EE,2004-01-01,54
VI_PPS_EU28_HAB,00,EE,2005-01-01,
VI_PPS_EU28_HAB,00,EE,2006-01-01,
VI_PPS_EU28_HAB,00,EE,2007-01-01,
VI_PPS_EU28_HAB,00,EE,2008-01-01,
VI_PPS_EU28_HAB,00,EE,2009-01-01,
VI_PPS_EU28_HAB,00,EE,2010-01-01,
VI_PPS_EU28_HAB,00,EE,2011-01-01,
VI_PPS_EU28_HAB,00,EE,2012-01-01,
VI_PPS_EU28_HAB,00,EE,2013-01-01,
VI_PPS_EU28_HAB,00,EE,2014-01-01,
VI_PPS_EU28_HAB,00,EE,2015-01-01,
VI_PPS_EU28_HAB,00,EE,2016-01-01,
VI_PPS_EU28_HAB,00,EE,2017-01-01,
VI_PPS_EU28_HAB,00,EL,2000-01-01,86
VI_PPS_EU28_HAB,00,EL,2001-01-01,88
VI_PPS_EU28_HAB,00,EL,2002-01-01,91
VI_PPS_EU28_HAB,00,EL,2003-01-01,94
VI_PPS_EU28_HAB,00,EL,2004-01-01,96
VI_PPS_EU28_HAB,00,EL,2005-01-01,
VI_PPS_EU28_HAB,00,EL,2006-01-01,
VI_PPS_EU28_HAB,00,EL,2007-01-01,
VI_PPS_EU28_HAB,00,EL,2008-01-01,
VI_PPS_EU28_HAB,00,EL,2009-01-01,
VI_PPS_EU28_HAB,00,EL,2010-01-01,
VI_PPS_EU28_HAB,00,EL,2011-01-01,
VI_PPS_EU28_HAB,00,EL,2012-01-01,
VI_PPS_EU28_HAB,00,EL,2013-01-01,
VI_PPS_EU28_HAB,00,EL,2014-01-01,
VI_PPS_EU28_HAB,00,EL,2015-01-01,
VI_PPS_EU28_HAB,00,EL,2016-01-01,
VI_PPS_EU28_HAB,00,EL,2017-01-01,
VI_PPS_EU28_HAB,00,ES,2000-01-01,95
VI_PPS_EU28_HAB,00,ES,2001-01-01,97
VI_PPS_EU28_HAB,00,ES,2002-01-01,98
VI_PPS_EU28_HAB,00,ES,2003-01-01,99
VI_PPS_EU28_HAB,00,ES,2004-01-01,98
VI_PPS_EU28_HAB,00,ES,2005-01-01,
VI_PPS_EU28_HAB,00,ES,2006-01-01,
VI_PPS_EU28_HAB,00,ES,2007-01-01,
VI_PPS_EU28_HAB,00,ES,2008-01-01,
VI_PPS_EU28_HAB,00,ES,2009-01-01,
VI_PPS_EU28_HAB,00,ES,2010-01-01,
VI_PPS_EU28_HAB,00,ES,2011-01-01,
VI_PPS_EU28_HAB,00,ES,2012-01-01,
VI_PPS_EU28_HAB,00,ES,2013-01-01,
VI_PPS_EU28_HAB,00,ES,2014-01-01,
VI_PPS_EU28_HAB,00,ES,2015-01-01,
VI_PPS_EU28_HAB,00,ES,2016-01-01,
VI_PPS_EU28_HAB,00,ES,2017-01-01,
VI_PPS_EU28_HAB,00,EU27,2000-01-01,100
VI_PPS_EU28_HAB,00,EU27,2001-01-01,100
VI_PPS_EU28_HAB,00,EU27,2002-01-01,100
VI_PPS_EU28_HAB,00,EU27,2003-01-01,100
VI_PPS_EU28_HAB,00,EU27,2004-01-01,100
VI_PPS_EU28_HAB,00,EU27,2005-01-01,
VI_PPS_EU28_HAB,00,EU27,2006-01-01,
VI_PPS_EU28_HAB,00,EU27,2007-01-01,
VI_PPS_EU28_HAB,00,EU27,2008-01-01,
VI_PPS_EU28_HAB,00,EU27,2009-01-01,
VI_PPS_EU28_HAB,00,EU27,2010-01-01,
VI_PPS_EU28_HAB,00,EU27,2011-01-01,
VI_PPS_EU28_HAB,00,EU27,2012-01-01,
VI_PPS_EU28_HAB,00,EU27,2013-01-01,
VI_PPS_EU28_HAB,00,EU27,2014-01-01,
VI_PPS_EU28_HAB,00,EU27,2015-01-01,
VI_PPS_EU28_HAB,00,EU27,2016-01-01,
VI_PPS_EU28_HAB,00,EU27,2017-01-01,
VI_PPS_EU28_HAB,00,EU28,2000-01-01,100
VI_PPS_EU28_HAB,00,EU28,2001-01-01,100
VI_PPS_EU28_HAB,00,EU28,2002-01-01,100
VI_PPS_EU28_HAB,00,EU28,2003-01-01,100
VI_PPS_EU28_HAB,00,EU28,2004-01-01,100
VI_PPS_EU28_HAB,00,EU28,2005-01-01,
VI_PPS_EU28_HAB,00,EU28,2006-01-01,
VI_PPS_EU28_HAB,00,EU28,2007-01-01,
VI_PPS_EU28_HAB,00,EU28,2008-01-01,
VI_PPS_EU28_HAB,00,EU28,2009-01-01,
VI_PPS_EU28_HAB,00,EU28,2010-01-01,
VI_PPS_EU28_HAB,00,EU28,2011-01-01,
VI_PPS_EU28_HAB,00,EU28,2012-01-01,
VI_PPS_EU28_HAB,00,EU28,2013-01-01,
VI_PPS_EU28_HAB,00,EU28,2014-01-01,
VI_PPS_EU28_HAB,00,EU28,2015-01-01,
VI_PPS_EU28_HAB,00,EU28,2016-01-01,
VI_PPS_EU28_HAB,00,EU28,2017-01-01,
VI_PPS_EU28_HAB,00,FI,2000-01-01,118
VI_PPS_EU28_HAB,00,FI,2001-01-01,117
VI_PPS_EU28_HAB,00,FI,2002-01-01,115
VI_PPS_EU28_HAB,00,FI,2003-01-01,114
VI_PPS_EU28_HAB,00,FI,2004-01-01,117
VI_PPS_EU28_HAB,00,FI,2005-01-01,
VI_PPS_EU28_HAB,00,FI,2006-01-01,
VI_PPS_EU28_HAB,00,FI,2007-01-01,
VI_PPS_EU28_HAB,00,FI,2008-01-01,
VI_PPS_EU28_HAB,00,FI,2009-01-01,
VI_PPS_EU28_HAB,00,FI,2010-01-01,
VI_PPS_EU28_HAB,00,FI,2011-01-01,
VI_PPS_EU28_HAB,00,FI,2012-01-01,
VI_PPS_EU28_HAB,00,FI,2013-01-01,
VI_PPS_EU28_HAB,00,FI,2014-01-01,
VI_PPS_EU28_HAB,00,FI,2015-01-01,
VI_PPS_EU28_HAB,00,FI,2016-01-01,
VI_PPS_EU28_HAB,00,FI,2017-01-01,
VI_PPS_EU28_HAB,00,FR,2000-01-01,115
VI_PPS_EU28_HAB,00,FR,2001-01-01,116
VI_PPS_EU28_HAB,00,FR,2002-01-01,115
VI_PPS_EU28_HAB,00,FR,2003-01-01,111
VI_PPS_EU28_HAB,00,FR,2004-01-01,109
VI_PPS_EU28_HAB,00,FR,2005-01-01,
VI_PPS_EU28_HAB,00,FR,2006-01-01,
VI_PPS_EU28_HAB,00,FR,2007-01-01,
VI_PPS_EU28_HAB,00,FR,2008-01-01,
VI_PPS_EU28_HAB,00,FR,2009-01-01,
VI_PPS_EU28_HAB,00,FR,2010-01-01,
VI_PPS_EU28_HAB,00,FR,2011-01-01,
VI_PPS_EU28_HAB,00,FR,2012-01-01,
VI_PPS_EU28_HAB,00,FR,2013-01-01,
VI_PPS_EU28_HAB,00,FR,2014-01-01,
VI_PPS_EU28_HAB,00,FR,2015-01-01,
VI_PPS_EU28_HAB,00,FR,2016-01-01,
VI_PPS_EU28_HAB,00,FR,2017-01-01,
VI_PPS_EU28_HAB,00,HR,2000-01-01,48
VI_PPS_EU28_HAB,00,HR,2001-01-01,49
VI_PPS_EU28_HAB,00,HR,2002-01-01,51
VI_PPS_EU28_HAB,00,HR,2003-01-01,53
VI_PPS_EU28_HAB,00,HR,2004-01-01,55
VI_PPS_EU28_HAB,00,HR,2005-01-01,
VI_PPS_EU28_HAB,00,HR,2006-01-01,
VI_PPS_EU28_HAB,00,HR,2007-01-01,
VI_PPS_EU28_HAB,00,HR,2008-01-01,
VI_PPS_EU28_HAB,00,HR,2009-01-01,
VI_PPS_EU28_HAB,00,HR,2010-01-01,
VI_PPS_EU28_HAB,00,HR,2011-01-01,
VI_PPS_EU28_HAB,00,HR,2012-01-01,
VI_PPS_EU28_HAB,00,HR,2013-01-01,
VI_PPS_EU28_HAB,00,HR,2014-01-01,
VI_PPS_EU28_HAB,00,HR,2015-01-01,
VI_PPS_EU28_HAB,00,HR,2016-01-01,
VI_PPS_EU28_HAB,00,HR,2017-01-01,
VI_PPS_EU28_HAB,00,HU,2000-01-01,53
VI_PPS_EU28_HAB,00,HU,2001-01-01,56
VI_PPS_EU28_HAB,00,HU,2002-01-01,59
VI_PPS_EU28_HAB,00,HU,2003-01-01,61
VI_PPS_EU28_HAB,00,HU,2004-01-01,61
VI_PPS_EU28_HAB,00,HU,2005-01-01,
VI_PPS_EU28_HAB,00,HU,2006-01-01,
VI_PPS_EU28_HAB,00,HU,2007-01-01,
VI_PPS_EU28_HAB,00,HU,2008-01-01,
VI_PPS_EU28_HAB,00,HU,2009-01-01,
VI_PPS_EU28_HAB,00,HU,2010-01-01,
VI_PPS_EU28_HAB,00,HU,2011-01-01,
VI_PPS_EU28_HAB,00,HU,2012-01-01,
VI_PPS_EU28_HAB,00,HU,2013-01-01,
VI_PPS_EU28_HAB,00,HU,2014-01-01,
VI_PPS_EU28_HAB,00,HU,2015-01-01,
VI_PPS_EU28_HAB,00,HU,2016-01-01,
VI_PPS_EU28_HAB,00,HU,2017-01-01,
VI_PPS_EU28_HAB,00,IE,2000-01-01,133
VI_PPS_EU28_HAB,00,IE,2001-01-01,137
VI_PPS_EU28_HAB,00,IE,2002-01-01,142
VI_PPS_EU28_HAB,00,IE,2003-01-01,143
VI_PPS_EU28_HAB,00,IE,2004-01-01,145
VI_PPS_EU28_HAB,00,IE,2005-01-01,
VI_PPS_EU28_HAB,00,IE,2006-01-01,
VI_PPS_EU28_HAB,00,IE,2007-01-01,
VI_PPS_EU28_HAB,00,IE,2008-01-01,
VI_PPS_EU28_HAB,00,IE,2009-01-01,
VI_PPS_EU28_HAB,00,IE,2010-01-01,
VI_PPS_EU28_HAB,00,IE,2011-01-01,
VI_PPS_EU28_HAB,00,IE,2012-01-01,
VI_PPS_EU28_HAB,00,IE,2013-01-01,
VI_PPS_EU28_HAB,00,IE,2014-01-01,
VI_PPS_EU28_HAB,00,IE,2015-01-01,
VI_PPS_EU28_HAB,00,IE,2016-01-01,
VI_PPS_EU28_HAB,00,IE,2017-01-01,
VI_PPS_EU28_HAB,00,IS,2000-01-01,130
VI_PPS_EU28_HAB,00,IS,2001-01-01,133
VI_PPS_EU28_HAB,00,IS,2002-01-01,130
VI_PPS_EU28_HAB,00,IS,2003-01-01,127
VI_PPS_EU28_HAB,00,IS,2004-01-01,132
VI_PPS_EU28_HAB,00,IS,2005-01-01,
VI_PPS_EU28_HAB,00,IS,2006-01-01,
VI_PPS_EU28_HAB,00,IS,2007-01-01,
VI_PPS_EU28_HAB,00,IS,2008-01-01,
VI_PPS_EU28_HAB,00,IS,2009-01-01,
VI_PPS_EU28_HAB,00,IS,2010-01-01,
VI_PPS_EU28_HAB,00,IS,2011-01-01,
VI_PPS_EU28_HAB,00,IS,2012-01-01,
VI_PPS_EU28_HAB,00,IS,2013-01-01,
VI_PPS_EU28_HAB,00,IS,2014-01-01,
VI_PPS_EU28_HAB,00,IS,2015-01-01,
VI_PPS_EU28_HAB,00,IS,2016-01-01,
VI_PPS_EU28_HAB,00,IS,2017-01-01,
VI_PPS_EU28_HAB,00,IT,2000-01-01,119
VI_PPS_EU28_HAB,00,IT,2001-01-01,118
VI_PPS_EU28_HAB,00,IT,2002-01-01,115
VI_PPS_EU28_HAB,00,IT,2003-01-01,114
VI_PPS_EU28_HAB,00,IT,2004-01-01,110
VI_PPS_EU28_HAB,00,IT,2005-01-01,
VI_PPS_EU28_HAB,00,IT,2006-01-01,
VI_PPS_EU28_HAB,00,IT,2007-01-01,
VI_PPS_EU28_HAB,00,IT,2008-01-01,
VI_PPS_EU28_HAB,00,IT,2009-01-01,
VI_PPS_EU28_HAB,00,IT,2010-01-01,
VI_PPS_EU28_HAB,00,IT,2011-01-01,
VI_PPS_EU28_HAB,00,IT,2012-01-01,
VI_PPS_EU28_HAB,00,IT,2013-01-01,
VI_PPS_EU28_HAB,00,IT,2014-01-01,
VI_PPS_EU28_HAB,00,IT,2015-01-01,
VI_PPS_EU28_HAB,00,IT,2016-01-01,
VI_PPS_EU28_HAB,00,IT,2017-01-01,
VI_PPS_EU28_HAB,00,JP,2000-01-01,119
VI_PPS_EU28_HAB,00,JP,2001-01-01,116
VI_PPS_EU28_HAB,00,JP,2002-01-01,114
VI_PPS_EU28_HAB,00,JP,2003-01-01,114
VI_PPS_EU28_HAB,00,JP,2004-01-01,114
VI_PPS_EU28_HAB,00,JP,2005-01-01,
VI_PPS_EU28_HAB,00,JP,2006-01-01,
VI_PPS_EU28_HAB,00,JP,2007-01-01,
VI_PPS_EU28_HAB,00,JP,2008-01-01,
VI_PPS_EU28_HAB,00,JP,2009-01-01,
VI_PPS_EU28_HAB,00,JP,2010-01-01,
VI_PPS_EU28_HAB,00,JP,2011-01-01,
VI_PPS_EU28_HAB,00,JP,2012-01-01,
VI_PPS_EU28_HAB,00,JP,2013-01-01,
VI_PPS_EU28_HAB,00,JP,2014-01-01,
VI_PPS_EU28_HAB,00,JP,2015-01-01,
VI_PPS_EU28_HAB,00,JP,2016-01-01,
VI_PPS_EU28_HAB,00,JP,2017-01-01,
VI_PPS_EU28_HAB,00,LT,2000-01-01,37
VI_PPS_EU28_HAB,00,LT,2001-01-01,40
VI_PPS_EU28_HAB,00,LT,2002-01-01,42
VI_PPS_EU28_HAB,00,LT,2003-01-01,48
VI_PPS_EU28_HAB,00,LT,2004-01-01,49
VI_PPS_EU28_HAB,00,LT,2005-01-01,
VI_PPS_EU28_HAB,00,LT,2006-01-01,
VI_PPS_EU28_HAB,00,LT,2007-01-01,
VI_PPS_EU28_HAB,00,LT,2008-01-01,
VI_PPS_EU28_HAB,00,LT,2009-01-01,
VI_PPS_EU28_HAB,00,LT,2010-01-01,
VI_PPS_EU28_HAB,00,LT,2011-01-01,
VI_PPS_EU28_HAB,00,LT,2012-01-01,
VI_PPS_EU28_HAB,00,LT,2013-01-01,
VI_PPS_EU28_HAB,00,LT,2014-01-01,
VI_PPS_EU28_HAB,00,LT,2015-01-01,
VI_PPS_EU28_HAB,00,LT,2016-01-01,
VI_PPS_EU28_HAB,00,LT,2017-01-01,
VI_PPS_EU28_HAB,00,LU,2000-01-01,244
VI_PPS_EU28_HAB,00,LU,2001-01-01,235
VI_PPS_EU28_HAB,00,LU,2002-01-01,237
VI_PPS_EU28_HAB,00,LU,2003-01-01,236
VI_PPS_EU28_HAB,00,LU,2004-01-01,240
VI_PPS_EU28_HAB,00,LU,2005-01-01,
VI_PPS_EU28_HAB,00,LU,2006-01-01,
VI_PPS_EU28_HAB,00,LU,2007-01-01,
VI_PPS_EU28_HAB,00,LU,2008-01-01,
VI_PPS_EU28_HAB,00,LU,2009-01-01,
VI_PPS_EU28_HAB,00,LU,2010-01-01,
VI_PPS_EU28_HAB,00,LU,2011-01-01,
VI_PPS_EU28_HAB,00,LU,2012-01-01,
VI_PPS_EU28_HAB,00,LU,2013-01-01,
VI_PPS_EU28_HAB,00,LU,2014-01-01,
VI_PPS_EU28_HAB,00,LU,2015-01-01,
VI_PPS_EU28_HAB,00,LU,2016-01-01,
VI_PPS_EU28_HAB,00,LU,2017-01-01,
VI_PPS_EU28_HAB,00,LV,2000-01-01,35
VI_PPS_EU28_HAB,00,LV,2001-01-01,38
VI_PPS_EU28_HAB,00,LV,2002-01-01,41
VI_PPS_EU28_HAB,00,LV,2003-01-01,43
VI_PPS_EU28_HAB,00,LV,2004-01-01,46
VI_PPS_EU28_HAB,00,LV,2005-01-01,
VI_PPS_EU28_HAB,00,LV,2006-01-01,
VI_PPS_EU28_HAB,00,LV,2007-01-01,
VI_PPS_EU28_HAB,00,LV,2008-01-01,
VI_PPS_EU28_HAB,00,LV,2009-01-01,
VI_PPS_EU28_HAB,00,LV,2010-01-01,
VI_PPS_EU28_HAB,00,LV,2011-01-01,
VI_PPS_EU28_HAB,00,LV,2012-01-01,
VI_PPS_EU28_HAB,00,LV,2013-01-01,
VI_PPS_EU28_HAB,00,LV,2014-01-01,
VI_PPS_EU28_HAB,00,LV,2015-01-01,
VI_PPS_EU28_HAB,00,LV,2016-01-01,
VI_PPS_EU28_HAB,00,LV,2017-01-01,
VI_PPS_EU28_HAB,00,ME,2000-01-01,26
VI_PPS_EU28_HAB,00,ME,2001-01-01,28
VI_PPS_EU28_HAB,00,ME,2002-01-01,28
VI_PPS_EU28_HAB,00,ME,2003-01-01,29
VI_PPS_EU28_HAB,00,ME,2004-01-01,29
VI_PPS_EU28_HAB,00,ME,2005-01-01,
VI_PPS_EU28_HAB,00,ME,2006-01-01,
VI_PPS_EU28_HAB,00,ME,2007-01-01,
VI_PPS_EU28_HAB,00,ME,2008-01-01,
VI_PPS_EU28_HAB,00,ME,2009-01-01,
VI_PPS_EU28_HAB,00,ME,2010-01-01,
VI_PPS_EU28_HAB,00,ME,2011-01-01,
VI_PPS_EU28_HAB,00,ME,2012-01-01,
VI_PPS_EU28_HAB,00,ME,2013-01-01,
VI_PPS_EU28_HAB,00,ME,2014-01-01,
VI_PPS_EU28_HAB,00,ME,2015-01-01,
VI_PPS_EU28_HAB,00,ME,2016-01-01,
VI_PPS_EU28_HAB,00,ME,2017-01-01,
VI_PPS_EU28_HAB,00,MK,2000-01-01,27
VI_PPS_EU28_HAB,00,MK,2001-01-01,26
VI_PPS_EU28_HAB,00,MK,2002-01-01,26
VI_PPS_EU28_HAB,00,MK,2003-01-01,26
VI_PPS_EU28_HAB,00,MK,2004-01-01,27
VI_PPS_EU28_HAB,00,MK,2005-01-01,
VI_PPS_EU28_HAB,00,MK,2006-01-01,
VI_PPS_EU28_HAB,00,MK,2007-01-01,
VI_PPS_EU28_HAB,00,MK,2008-01-01,
VI_PPS_EU28_HAB,00,MK,2009-01-01,
VI_PPS_EU28_HAB,00,MK,2010-01-01,
VI_PPS_EU28_HAB,00,MK,2011-01-01,
VI_PPS_EU28_HAB,00,MK,2012-01-01,
VI_PPS_EU28_HAB,00,MK,2013-01-01,
VI_PPS_EU28_HAB,00,MK,2014-01-01,
VI_PPS_EU28_HAB,00,MK,2015-01-01,
VI_PPS_EU28_HAB,00,MK,2016-01-01,
VI_PPS_EU28_HAB,00,MK,2017-01-01,
VI_PPS_EU28_HAB,00,MT,2000-01-01,81
VI_PPS_EU28_HAB,00,MT,2001-01-01,78
VI_PPS_EU28_HAB,00,MT,2002-01-01,79
VI_PPS_EU28_HAB,00,MT,2003-01-01,82
VI_PPS_EU28_HAB,00,MT,2004-01-01,80
VI_PPS_EU28_HAB,00,MT,2005-01-01,
VI_PPS_EU28_HAB,00,MT,2006-01-01,
VI_PPS_EU28_HAB,00,MT,2007-01-01,
VI_PPS_EU28_HAB,00,MT,2008-01-01,
VI_PPS_EU28_HAB,00,MT,2009-01-01,
VI_PPS_EU28_HAB,00,MT,2010-01-01,
VI_PPS_EU28_HAB,00,MT,2011-01-01,
VI_PPS_EU28_HAB,00,MT,2012-01-01,
VI_PPS_EU28_HAB,00,MT,2013-01-01,
VI_PPS_EU28_HAB,00,MT,2014-01-01,
VI_PPS_EU28_HAB,00,MT,2015-01-01,
VI_PPS_EU28_HAB,00,MT,2016-01-01,
VI_PPS_EU28_HAB,00,MT,2017-01-01,
VI_PPS_EU28_HAB,00,NL,2000-01-01,140
VI_PPS_EU28_HAB,00,NL,2001-01-01,138
VI_PPS_EU28_HAB,00,NL,2002-01-01,137
VI_PPS_EU28_HAB,00,NL,2003-01-01,133
VI_PPS_EU28_HAB,00,NL,2004-01-01,133
VI_PPS_EU28_HAB,00,NL,2005-01-01,
VI_PPS_EU28_HAB,00,NL,2006-01-01,
VI_PPS_EU28_HAB,00,NL,2007-01-01,
VI_PPS_EU28_HAB,00,NL,2008-01-01,
VI_PPS_EU28_HAB,00,NL,2009-01-01,
VI_PPS_EU28_HAB,00,NL,2010-01-01,
VI_PPS_EU28_HAB,00,NL,2011-01-01,
VI_PPS_EU28_HAB,00,NL,2012-01-01,
VI_PPS_EU28_HAB,00,NL,2013-01-01,
VI_PPS_EU28_HAB,00,NL,2014-01-01,
VI_PPS_EU28_HAB,00,NL,2015-01-01,
VI_PPS_EU28_HAB,00,NL,2016-01-01,
VI_PPS_EU28_HAB,00,NL,2017-01-01,
VI_PPS_EU28_HAB,00,NO,2000-01-01,163
VI_PPS_EU28_HAB,00,NO,2001-01-01,159
VI_PPS_EU28_HAB,00,NO,2002-01-01,153
VI_PPS_EU28_HAB,00,NO,2003-01-01,152
VI_PPS_EU28_HAB,00,NO,2004-01-01,160
VI_PPS_EU28_HAB,00,NO,2005-01-01,
VI_PPS_EU28_HAB,00,NO,2006-01-01,
VI_PPS_EU28_HAB,00,NO,2007-01-01,
VI_PPS_EU28_HAB,00,NO,2008-01-01,
VI_PPS_EU28_HAB,00,NO,2009-01-01,
VI_PPS_EU28_HAB,00,NO,2010-01-01,
VI_PPS_EU28_HAB,00,NO,2011-01-01,
VI_PPS_EU28_HAB,00,NO,2012-01-01,
VI_PPS_EU28_HAB,00,NO,2013-01-01,
VI_PPS_EU28_HAB,00,NO,2014-01-01,
VI_PPS_EU28_HAB,00,NO,2015-01-01,
VI_PPS_EU28_HAB,00,NO,2016-01-01,
VI_PPS_EU28_HAB,00,NO,2017-01-01,
VI_PPS_EU28_HAB,00,PL,2000-01-01,47
VI_PPS_EU28_HAB,00,PL,2001-01-01,47
VI_PPS_EU28_HAB,00,PL,2002-01-01,48
VI_PPS_EU28_HAB,00,PL,2003-01-01,48
VI_PPS_EU28_HAB,00,PL,2004-01-01,50
VI_PPS_EU28_HAB,00,PL,2005-01-01,
VI_PPS_EU28_HAB,00,PL,2006-01-01,
VI_PPS_EU28_HAB,00,PL,2007-01-01,
VI_PPS_EU28_HAB,00,PL,2008-01-01,
VI_PPS_EU28_HAB,00,PL,2009-01-01,
VI_PPS_EU28_HAB,00,PL,2010-01-01,
