unit,sex,age,isced11,geotime,date,value
PC,T,Y15-74,TOTAL,SK,2017-01-01,8
PC,T,Y15-74,TOTAL,TR,2005-01-01,
PC,T,Y15-74,TOTAL,TR,2006-01-01,8
PC,T,Y15-74,TOTAL,TR,2007-01-01,8
PC,T,Y15-74,TOTAL,TR,2008-01-01,9
PC,T,Y15-74,TOTAL,TR,2009-01-01,12
PC,T,Y15-74,TOTAL,TR,2010-01-01,10
PC,T,Y15-74,TOTAL,TR,2011-01-01,8
PC,T,Y15-74,TOTAL,TR,2012-01-01,8
PC,T,Y15-74,TOTAL,TR,2013-01-01,
PC,T,Y15-74,TOTAL,TR,2014-01-01,9
PC,T,Y15-74,TOTAL,TR,2015-01-01,10
PC,T,Y15-74,TOTAL,TR,2016-01-01,10
PC,T,Y15-74,TOTAL,TR,2017-01-01,10
PC,T,Y15-74,TOTAL,UK,2005-01-01,4
PC,T,Y15-74,TOTAL,UK,2006-01-01,5
PC,T,Y15-74,TOTAL,UK,2007-01-01,5
PC,T,Y15-74,TOTAL,UK,2008-01-01,5
PC,T,Y15-74,TOTAL,UK,2009-01-01,7
PC,T,Y15-74,TOTAL,UK,2010-01-01,7
PC,T,Y15-74,TOTAL,UK,2011-01-01,8
PC,T,Y15-74,TOTAL,UK,2012-01-01,7
PC,T,Y15-74,TOTAL,UK,2013-01-01,
PC,T,Y15-74,TOTAL,UK,2014-01-01,6
PC,T,Y15-74,TOTAL,UK,2015-01-01,5
PC,T,Y15-74,TOTAL,UK,2016-01-01,4
PC,T,Y15-74,TOTAL,UK,2017-01-01,4
PC,T,Y20-64,TOTAL,AT,2005-01-01,5
PC,T,Y20-64,TOTAL,AT,2006-01-01,4
PC,T,Y20-64,TOTAL,AT,2007-01-01,4
PC,T,Y20-64,TOTAL,AT,2008-01-01,3
PC,T,Y20-64,TOTAL,AT,2009-01-01,5
PC,T,Y20-64,TOTAL,AT,2010-01-01,4
PC,T,Y20-64,TOTAL,AT,2011-01-01,4
PC,T,Y20-64,TOTAL,AT,2012-01-01,4
PC,T,Y20-64,TOTAL,AT,2013-01-01,
PC,T,Y20-64,TOTAL,AT,2014-01-01,5
PC,T,Y20-64,TOTAL,AT,2015-01-01,5
PC,T,Y20-64,TOTAL,AT,2016-01-01,5
PC,T,Y20-64,TOTAL,AT,2017-01-01,5
PC,T,Y20-64,TOTAL,BE,2005-01-01,8
PC,T,Y20-64,TOTAL,BE,2006-01-01,8
PC,T,Y20-64,TOTAL,BE,2007-01-01,7
PC,T,Y20-64,TOTAL,BE,2008-01-01,6
PC,T,Y20-64,TOTAL,BE,2009-01-01,7
PC,T,Y20-64,TOTAL,BE,2010-01-01,8
PC,T,Y20-64,TOTAL,BE,2011-01-01,6
PC,T,Y20-64,TOTAL,BE,2012-01-01,7
PC,T,Y20-64,TOTAL,BE,2013-01-01,
PC,T,Y20-64,TOTAL,BE,2014-01-01,8
PC,T,Y20-64,TOTAL,BE,2015-01-01,8
PC,T,Y20-64,TOTAL,BE,2016-01-01,7
PC,T,Y20-64,TOTAL,BE,2017-01-01,7
PC,T,Y20-64,TOTAL,BG,2005-01-01,9
PC,T,Y20-64,TOTAL,BG,2006-01-01,8
PC,T,Y20-64,TOTAL,BG,2007-01-01,6
PC,T,Y20-64,TOTAL,BG,2008-01-01,5
PC,T,Y20-64,TOTAL,BG,2009-01-01,6
PC,T,Y20-64,TOTAL,BG,2010-01-01,10
PC,T,Y20-64,TOTAL,BG,2011-01-01,11
PC,T,Y20-64,TOTAL,BG,2012-01-01,12
PC,T,Y20-64,TOTAL,BG,2013-01-01,
PC,T,Y20-64,TOTAL,BG,2014-01-01,11
PC,T,Y20-64,TOTAL,BG,2015-01-01,9
PC,T,Y20-64,TOTAL,BG,2016-01-01,7
PC,T,Y20-64,TOTAL,BG,2017-01-01,6
PC,T,Y20-64,TOTAL,CH,2005-01-01,4
PC,T,Y20-64,TOTAL,CH,2006-01-01,3
PC,T,Y20-64,TOTAL,CH,2007-01-01,3
PC,T,Y20-64,TOTAL,CH,2008-01-01,3
PC,T,Y20-64,TOTAL,CH,2009-01-01,4
PC,T,Y20-64,TOTAL,CH,2010-01-01,4
PC,T,Y20-64,TOTAL,CH,2011-01-01,4
PC,T,Y20-64,TOTAL,CH,2012-01-01,4
PC,T,Y20-64,TOTAL,CH,2013-01-01,
PC,T,Y20-64,TOTAL,CH,2014-01-01,4
PC,T,Y20-64,TOTAL,CH,2015-01-01,4
PC,T,Y20-64,TOTAL,CH,2016-01-01,4
PC,T,Y20-64,TOTAL,CH,2017-01-01,4
PC,T,Y20-64,TOTAL,CY,2005-01-01,5
PC,T,Y20-64,TOTAL,CY,2006-01-01,4
PC,T,Y20-64,TOTAL,CY,2007-01-01,3
PC,T,Y20-64,TOTAL,CY,2008-01-01,3
PC,T,Y20-64,TOTAL,CY,2009-01-01,5
PC,T,Y20-64,TOTAL,CY,2010-01-01,6
PC,T,Y20-64,TOTAL,CY,2011-01-01,7
PC,T,Y20-64,TOTAL,CY,2012-01-01,11
PC,T,Y20-64,TOTAL,CY,2013-01-01,
PC,T,Y20-64,TOTAL,CY,2014-01-01,16
PC,T,Y20-64,TOTAL,CY,2015-01-01,14
PC,T,Y20-64,TOTAL,CY,2016-01-01,12
PC,T,Y20-64,TOTAL,CY,2017-01-01,11
PC,T,Y20-64,TOTAL,CZ,2005-01-01,7
PC,T,Y20-64,TOTAL,CZ,2006-01-01,6
PC,T,Y20-64,TOTAL,CZ,2007-01-01,5
PC,T,Y20-64,TOTAL,CZ,2008-01-01,4
PC,T,Y20-64,TOTAL,CZ,2009-01-01,6
PC,T,Y20-64,TOTAL,CZ,2010-01-01,7
PC,T,Y20-64,TOTAL,CZ,2011-01-01,6
PC,T,Y20-64,TOTAL,CZ,2012-01-01,6
PC,T,Y20-64,TOTAL,CZ,2013-01-01,
PC,T,Y20-64,TOTAL,CZ,2014-01-01,6
PC,T,Y20-64,TOTAL,CZ,2015-01-01,5
PC,T,Y20-64,TOTAL,CZ,2016-01-01,3
PC,T,Y20-64,TOTAL,CZ,2017-01-01,2
PC,T,Y20-64,TOTAL,DE,2005-01-01,11
PC,T,Y20-64,TOTAL,DE,2006-01-01,10
PC,T,Y20-64,TOTAL,DE,2007-01-01,8
PC,T,Y20-64,TOTAL,DE,2008-01-01,7
PC,T,Y20-64,TOTAL,DE,2009-01-01,7
PC,T,Y20-64,TOTAL,DE,2010-01-01,7
PC,T,Y20-64,TOTAL,DE,2011-01-01,5
PC,T,Y20-64,TOTAL,DE,2012-01-01,5
PC,T,Y20-64,TOTAL,DE,2013-01-01,
PC,T,Y20-64,TOTAL,DE,2014-01-01,5
PC,T,Y20-64,TOTAL,DE,2015-01-01,4
PC,T,Y20-64,TOTAL,DE,2016-01-01,4
PC,T,Y20-64,TOTAL,DE,2017-01-01,3
PC,T,Y20-64,TOTAL,DK,2005-01-01,4
PC,T,Y20-64,TOTAL,DK,2006-01-01,3
PC,T,Y20-64,TOTAL,DK,2007-01-01,3
PC,T,Y20-64,TOTAL,DK,2008-01-01,3
PC,T,Y20-64,TOTAL,DK,2009-01-01,5
PC,T,Y20-64,TOTAL,DK,2010-01-01,6
PC,T,Y20-64,TOTAL,DK,2011-01-01,7
PC,T,Y20-64,TOTAL,DK,2012-01-01,7
PC,T,Y20-64,TOTAL,DK,2013-01-01,
PC,T,Y20-64,TOTAL,DK,2014-01-01,6
PC,T,Y20-64,TOTAL,DK,2015-01-01,5
PC,T,Y20-64,TOTAL,DK,2016-01-01,5
PC,T,Y20-64,TOTAL,DK,2017-01-01,5
PC,T,Y20-64,TOTAL,EA18,2005-01-01,8
PC,T,Y20-64,TOTAL,EA18,2006-01-01,8
PC,T,Y20-64,TOTAL,EA18,2007-01-01,7
PC,T,Y20-64,TOTAL,EA18,2008-01-01,7
PC,T,Y20-64,TOTAL,EA18,2009-01-01,9
PC,T,Y20-64,TOTAL,EA18,2010-01-01,9
PC,T,Y20-64,TOTAL,EA18,2011-01-01,9
PC,T,Y20-64,TOTAL,EA18,2012-01-01,11
PC,T,Y20-64,TOTAL,EA18,2013-01-01,
PC,T,Y20-64,TOTAL,EA18,2014-01-01,11
PC,T,Y20-64,TOTAL,EA18,2015-01-01,10
PC,T,Y20-64,TOTAL,EA18,2016-01-01,9
PC,T,Y20-64,TOTAL,EA18,2017-01-01,8
PC,T,Y20-64,TOTAL,EA19,2005-01-01,8
PC,T,Y20-64,TOTAL,EA19,2006-01-01,8
PC,T,Y20-64,TOTAL,EA19,2007-01-01,7
PC,T,Y20-64,TOTAL,EA19,2008-01-01,7
PC,T,Y20-64,TOTAL,EA19,2009-01-01,9
PC,T,Y20-64,TOTAL,EA19,2010-01-01,9
PC,T,Y20-64,TOTAL,EA19,2011-01-01,9
PC,T,Y20-64,TOTAL,EA19,2012-01-01,11
PC,T,Y20-64,TOTAL,EA19,2013-01-01,
PC,T,Y20-64,TOTAL,EA19,2014-01-01,11
PC,T,Y20-64,TOTAL,EA19,2015-01-01,10
PC,T,Y20-64,TOTAL,EA19,2016-01-01,9
PC,T,Y20-64,TOTAL,EA19,2017-01-01,8
PC,T,Y20-64,TOTAL,EE,2005-01-01,7
PC,T,Y20-64,TOTAL,EE,2006-01-01,5
PC,T,Y20-64,TOTAL,EE,2007-01-01,4
PC,T,Y20-64,TOTAL,EE,2008-01-01,5
PC,T,Y20-64,TOTAL,EE,2009-01-01,13
PC,T,Y20-64,TOTAL,EE,2010-01-01,16
PC,T,Y20-64,TOTAL,EE,2011-01-01,12
PC,T,Y20-64,TOTAL,EE,2012-01-01,10
PC,T,Y20-64,TOTAL,EE,2013-01-01,
PC,T,Y20-64,TOTAL,EE,2014-01-01,7
PC,T,Y20-64,TOTAL,EE,2015-01-01,6
PC,T,Y20-64,TOTAL,EE,2016-01-01,6
PC,T,Y20-64,TOTAL,EE,2017-01-01,5
PC,T,Y20-64,TOTAL,EL,2005-01-01,9
PC,T,Y20-64,TOTAL,EL,2006-01-01,8
PC,T,Y20-64,TOTAL,EL,2007-01-01,8
PC,T,Y20-64,TOTAL,EL,2008-01-01,7
PC,T,Y20-64,TOTAL,EL,2009-01-01,9
PC,T,Y20-64,TOTAL,EL,2010-01-01,12
PC,T,Y20-64,TOTAL,EL,2011-01-01,17
PC,T,Y20-64,TOTAL,EL,2012-01-01,24
PC,T,Y20-64,TOTAL,EL,2013-01-01,
PC,T,Y20-64,TOTAL,EL,2014-01-01,26
PC,T,Y20-64,TOTAL,EL,2015-01-01,24
PC,T,Y20-64,TOTAL,EL,2016-01-01,23
PC,T,Y20-64,TOTAL,EL,2017-01-01,21
PC,T,Y20-64,TOTAL,ES,2005-01-01,8
PC,T,Y20-64,TOTAL,ES,2006-01-01,8
PC,T,Y20-64,TOTAL,ES,2007-01-01,7
PC,T,Y20-64,TOTAL,ES,2008-01-01,10
PC,T,Y20-64,TOTAL,ES,2009-01-01,17
PC,T,Y20-64,TOTAL,ES,2010-01-01,19
PC,T,Y20-64,TOTAL,ES,2011-01-01,20
PC,T,Y20-64,TOTAL,ES,2012-01-01,24
PC,T,Y20-64,TOTAL,ES,2013-01-01,
PC,T,Y20-64,TOTAL,ES,2014-01-01,24
PC,T,Y20-64,TOTAL,ES,2015-01-01,21
PC,T,Y20-64,TOTAL,ES,2016-01-01,19
PC,T,Y20-64,TOTAL,ES,2017-01-01,16
PC,T,Y20-64,TOTAL,EU27,2005-01-01,8
PC,T,Y20-64,TOTAL,EU27,2006-01-01,7
PC,T,Y20-64,TOTAL,EU27,2007-01-01,6
PC,T,Y20-64,TOTAL,EU27,2008-01-01,6
PC,T,Y20-64,TOTAL,EU27,2009-01-01,8
PC,T,Y20-64,TOTAL,EU27,2010-01-01,9
PC,T,Y20-64,TOTAL,EU27,2011-01-01,9
PC,T,Y20-64,TOTAL,EU27,2012-01-01,10
PC,T,Y20-64,TOTAL,EU27,2013-01-01,
PC,T,Y20-64,TOTAL,EU27,2014-01-01,10
PC,T,Y20-64,TOTAL,EU27,2015-01-01,9
PC,T,Y20-64,TOTAL,EU27,2016-01-01,8
PC,T,Y20-64,TOTAL,EU27,2017-01-01,7
PC,T,Y20-64,TOTAL,EU28,2005-01-01,8
PC,T,Y20-64,TOTAL,EU28,2006-01-01,7
PC,T,Y20-64,TOTAL,EU28,2007-01-01,6
PC,T,Y20-64,TOTAL,EU28,2008-01-01,6
PC,T,Y20-64,TOTAL,EU28,2009-01-01,8
PC,T,Y20-64,TOTAL,EU28,2010-01-01,9
PC,T,Y20-64,TOTAL,EU28,2011-01-01,9
PC,T,Y20-64,TOTAL,EU28,2012-01-01,10
PC,T,Y20-64,TOTAL,EU28,2013-01-01,
PC,T,Y20-64,TOTAL,EU28,2014-01-01,10
PC,T,Y20-64,TOTAL,EU28,2015-01-01,9
PC,T,Y20-64,TOTAL,EU28,2016-01-01,8
PC,T,Y20-64,TOTAL,EU28,2017-01-01,7
PC,T,Y20-64,TOTAL,FI,2005-01-01,7
PC,T,Y20-64,TOTAL,FI,2006-01-01,7
PC,T,Y20-64,TOTAL,FI,2007-01-01,6
PC,T,Y20-64,TOTAL,FI,2008-01-01,5
PC,T,Y20-64,TOTAL,FI,2009-01-01,7
PC,T,Y20-64,TOTAL,FI,2010-01-01,7
PC,T,Y20-64,TOTAL,FI,2011-01-01,7
PC,T,Y20-64,TOTAL,FI,2012-01-01,7
PC,T,Y20-64,TOTAL,FI,2013-01-01,
PC,T,Y20-64,TOTAL,FI,2014-01-01,8
PC,T,Y20-64,TOTAL,FI,2015-01-01,8
PC,T,Y20-64,TOTAL,FI,2016-01-01,8
PC,T,Y20-64,TOTAL,FI,2017-01-01,8
PC,T,Y20-64,TOTAL,FR,2005-01-01,8
PC,T,Y20-64,TOTAL,FR,2006-01-01,8
PC,T,Y20-64,TOTAL,FR,2007-01-01,7
PC,T,Y20-64,TOTAL,FR,2008-01-01,6
PC,T,Y20-64,TOTAL,FR,2009-01-01,8
PC,T,Y20-64,TOTAL,FR,2010-01-01,8
PC,T,Y20-64,TOTAL,FR,2011-01-01,8
PC,T,Y20-64,TOTAL,FR,2012-01-01,9
PC,T,Y20-64,TOTAL,FR,2013-01-01,
PC,T,Y20-64,TOTAL,FR,2014-01-01,9
PC,T,Y20-64,TOTAL,FR,2015-01-01,10
PC,T,Y20-64,TOTAL,FR,2016-01-01,9
PC,T,Y20-64,TOTAL,FR,2017-01-01,9
PC,T,Y20-64,TOTAL,HR,2005-01-01,12
PC,T,Y20-64,TOTAL,HR,2006-01-01,10
PC,T,Y20-64,TOTAL,HR,2007-01-01,9
PC,T,Y20-64,TOTAL,HR,2008-01-01,8
PC,T,Y20-64,TOTAL,HR,2009-01-01,8
PC,T,Y20-64,TOTAL,HR,2010-01-01,11
PC,T,Y20-64,TOTAL,HR,2011-01-01,13
PC,T,Y20-64,TOTAL,HR,2012-01-01,15
PC,T,Y20-64,TOTAL,HR,2013-01-01,
PC,T,Y20-64,TOTAL,HR,2014-01-01,16
PC,T,Y20-64,TOTAL,HR,2015-01-01,15
PC,T,Y20-64,TOTAL,HR,2016-01-01,12
PC,T,Y20-64,TOTAL,HR,2017-01-01,10
PC,T,Y20-64,TOTAL,HU,2005-01-01,7
PC,T,Y20-64,TOTAL,HU,2006-01-01,7
PC,T,Y20-64,TOTAL,HU,2007-01-01,7
PC,T,Y20-64,TOTAL,HU,2008-01-01,7
PC,T,Y20-64,TOTAL,HU,2009-01-01,9
PC,T,Y20-64,TOTAL,HU,2010-01-01,11
PC,T,Y20-64,TOTAL,HU,2011-01-01,11
PC,T,Y20-64,TOTAL,HU,2012-01-01,10
PC,T,Y20-64,TOTAL,HU,2013-01-01,
PC,T,Y20-64,TOTAL,HU,2014-01-01,7
PC,T,Y20-64,TOTAL,HU,2015-01-01,6
PC,T,Y20-64,TOTAL,HU,2016-01-01,5
PC,T,Y20-64,TOTAL,HU,2017-01-01,4
PC,T,Y20-64,TOTAL,IE,2005-01-01,4
PC,T,Y20-64,TOTAL,IE,2006-01-01,4
PC,T,Y20-64,TOTAL,IE,2007-01-01,4
PC,T,Y20-64,TOTAL,IE,2008-01-01,6
PC,T,Y20-64,TOTAL,IE,2009-01-01,12
PC,T,Y20-64,TOTAL,IE,2010-01-01,14
PC,T,Y20-64,TOTAL,IE,2011-01-01,14
PC,T,Y20-64,TOTAL,IE,2012-01-01,15
PC,T,Y20-64,TOTAL,IE,2013-01-01,
PC,T,Y20-64,TOTAL,IE,2014-01-01,11
PC,T,Y20-64,TOTAL,IE,2015-01-01,9
PC,T,Y20-64,TOTAL,IE,2016-01-01,8
PC,T,Y20-64,TOTAL,IE,2017-01-01,6
PC,T,Y20-64,TOTAL,IS,2005-01-01,2
PC,T,Y20-64,TOTAL,IS,2006-01-01,2
PC,T,Y20-64,TOTAL,IS,2007-01-01,1
PC,T,Y20-64,TOTAL,IS,2008-01-01,2
PC,T,Y20-64,TOTAL,IS,2009-01-01,6
PC,T,Y20-64,TOTAL,IS,2010-01-01,6
PC,T,Y20-64,TOTAL,IS,2011-01-01,6
PC,T,Y20-64,TOTAL,IS,2012-01-01,5
PC,T,Y20-64,TOTAL,IS,2013-01-01,
PC,T,Y20-64,TOTAL,IS,2014-01-01,4
PC,T,Y20-64,TOTAL,IS,2015-01-01,3
PC,T,Y20-64,TOTAL,IS,2016-01-01,2
PC,T,Y20-64,TOTAL,IS,2017-01-01,2
PC,T,Y20-64,TOTAL,IT,2005-01-01,7
PC,T,Y20-64,TOTAL,IT,2006-01-01,6
PC,T,Y20-64,TOTAL,IT,2007-01-01,5
PC,T,Y20-64,TOTAL,IT,2008-01-01,6
PC,T,Y20-64,TOTAL,IT,2009-01-01,7
PC,T,Y20-64,TOTAL,IT,2010-01-01,8
PC,T,Y20-64,TOTAL,IT,2011-01-01,8
PC,T,Y20-64,TOTAL,IT,2012-01-01,10
PC,T,Y20-64,TOTAL,IT,2013-01-01,
PC,T,Y20-64,TOTAL,IT,2014-01-01,12
PC,T,Y20-64,TOTAL,IT,2015-01-01,11
PC,T,Y20-64,TOTAL,IT,2016-01-01,11
PC,T,Y20-64,TOTAL,IT,2017-01-01,11
PC,T,Y20-64,TOTAL,LT,2005-01-01,8
PC,T,Y20-64,TOTAL,LT,2006-01-01,5
PC,T,Y20-64,TOTAL,LT,2007-01-01,4
PC,T,Y20-64,TOTAL,LT,2008-01-01,5
PC,T,Y20-64,TOTAL,LT,2009-01-01,13
PC,T,Y20-64,TOTAL,LT,2010-01-01,17
PC,T,Y20-64,TOTAL,LT,2011-01-01,15
PC,T,Y20-64,TOTAL,LT,2012-01-01,13
PC,T,Y20-64,TOTAL,LT,2013-01-01,
PC,T,Y20-64,TOTAL,LT,2014-01-01,10
PC,T,Y20-64,TOTAL,LT,2015-01-01,9
PC,T,Y20-64,TOTAL,LT,2016-01-01,8
PC,T,Y20-64,TOTAL,LT,2017-01-01,7
PC,T,Y20-64,TOTAL,LU,2005-01-01,4
PC,T,Y20-64,TOTAL,LU,2006-01-01,4
PC,T,Y20-64,TOTAL,LU,2007-01-01,3
PC,T,Y20-64,TOTAL,LU,2008-01-01,4
PC,T,Y20-64,TOTAL,LU,2009-01-01,4
PC,T,Y20-64,TOTAL,LU,2010-01-01,4
PC,T,Y20-64,TOTAL,LU,2011-01-01,4
PC,T,Y20-64,TOTAL,LU,2012-01-01,5
PC,T,Y20-64,TOTAL,LU,2013-01-01,
PC,T,Y20-64,TOTAL,LU,2014-01-01,5
PC,T,Y20-64,TOTAL,LU,2015-01-01,6
PC,T,Y20-64,TOTAL,LU,2016-01-01,5
PC,T,Y20-64,TOTAL,LU,2017-01-01,5
PC,T,Y20-64,TOTAL,LV,2005-01-01,9
PC,T,Y20-64,TOTAL,LV,2006-01-01,6
PC,T,Y20-64,TOTAL,LV,2007-01-01,5
PC,T,Y20-64,TOTAL,LV,2008-01-01,7
PC,T,Y20-64,TOTAL,LV,2009-01-01,17
PC,T,Y20-64,TOTAL,LV,2010-01-01,19
PC,T,Y20-64,TOTAL,LV,2011-01-01,16
PC,T,Y20-64,TOTAL,LV,2012-01-01,14
PC,T,Y20-64,TOTAL,LV,2013-01-01,
PC,T,Y20-64,TOTAL,LV,2014-01-01,10
PC,T,Y20-64,TOTAL,LV,2015-01-01,9
PC,T,Y20-64,TOTAL,LV,2016-01-01,9
PC,T,Y20-64,TOTAL,LV,2017-01-01,8
PC,T,Y20-64,TOTAL,ME,2005-01-01,
PC,T,Y20-64,TOTAL,ME,2006-01-01,
PC,T,Y20-64,TOTAL,ME,2007-01-01,
PC,T,Y20-64,TOTAL,ME,2008-01-01,
PC,T,Y20-64,TOTAL,ME,2009-01-01,
PC,T,Y20-64,TOTAL,ME,2010-01-01,
PC,T,Y20-64,TOTAL,ME,2011-01-01,19
PC,T,Y20-64,TOTAL,ME,2012-01-01,19
PC,T,Y20-64,TOTAL,ME,2013-01-01,
PC,T,Y20-64,TOTAL,ME,2014-01-01,17
PC,T,Y20-64,TOTAL,ME,2015-01-01,17
PC,T,Y20-64,TOTAL,ME,2016-01-01,17
PC,T,Y20-64,TOTAL,ME,2017-01-01,16
PC,T,Y20-64,TOTAL,MK,2005-01-01,
PC,T,Y20-64,TOTAL,MK,2006-01-01,35
PC,T,Y20-64,TOTAL,MK,2007-01-01,34
PC,T,Y20-64,TOTAL,MK,2008-01-01,33
PC,T,Y20-64,TOTAL,MK,2009-01-01,31
PC,T,Y20-64,TOTAL,MK,2010-01-01,31
PC,T,Y20-64,TOTAL,MK,2011-01-01,31
PC,T,Y20-64,TOTAL,MK,2012-01-01,30
PC,T,Y20-64,TOTAL,MK,2013-01-01,
PC,T,Y20-64,TOTAL,MK,2014-01-01,27
PC,T,Y20-64,TOTAL,MK,2015-01-01,26
PC,T,Y20-64,TOTAL,MK,2016-01-01,23
PC,T,Y20-64,TOTAL,MK,2017-01-01,22
PC,T,Y20-64,TOTAL,MT,2005-01-01,5
PC,T,Y20-64,TOTAL,MT,2006-01-01,5
PC,T,Y20-64,TOTAL,MT,2007-01-01,5
PC,T,Y20-64,TOTAL,MT,2008-01-01,4
PC,T,Y20-64,TOTAL,MT,2009-01-01,5
PC,T,Y20-64,TOTAL,MT,2010-01-01,6
PC,T,Y20-64,TOTAL,MT,2011-01-01,5
PC,T,Y20-64,TOTAL,MT,2012-01-01,5
PC,T,Y20-64,TOTAL,MT,2013-01-01,
PC,T,Y20-64,TOTAL,MT,2014-01-01,5
PC,T,Y20-64,TOTAL,MT,2015-01-01,4
PC,T,Y20-64,TOTAL,MT,2016-01-01,4
PC,T,Y20-64,TOTAL,MT,2017-01-01,3
PC,T,Y20-64,TOTAL,NL,2005-01-01,4
PC,T,Y20-64,TOTAL,NL,2006-01-01,3
PC,T,Y20-64,TOTAL,NL,2007-01-01,2
PC,T,Y20-64,TOTAL,NL,2008-01-01,2
PC,T,Y20-64,TOTAL,NL,2009-01-01,3
PC,T,Y20-64,TOTAL,NL,2010-01-01,4
PC,T,Y20-64,TOTAL,NL,2011-01-01,4
PC,T,Y20-64,TOTAL,NL,2012-01-01,5
PC,T,Y20-64,TOTAL,NL,2013-01-01,
PC,T,Y20-64,TOTAL,NL,2014-01-01,6
PC,T,Y20-64,TOTAL,NL,2015-01-01,6
PC,T,Y20-64,TOTAL,NL,2016-01-01,5
PC,T,Y20-64,TOTAL,NL,2017-01-01,4
PC,T,Y20-64,TOTAL,NO,2005-01-01,3
PC,T,Y20-64,TOTAL,NO,2006-01-01,3
PC,T,Y20-64,TOTAL,NO,2007-01-01,2
PC,T,Y20-64,TOTAL,NO,2008-01-01,2
PC,T,Y20-64,TOTAL,NO,2009-01-01,2
PC,T,Y20-64,TOTAL,NO,2010-01-01,3
PC,T,Y20-64,TOTAL,NO,2011-01-01,2
PC,T,Y20-64,TOTAL,NO,2012-01-01,2
PC,T,Y20-64,TOTAL,NO,2013-01-01,
PC,T,Y20-64,TOTAL,NO,2014-01-01,3
PC,T,Y20-64,TOTAL,NO,2015-01-01,4
PC,T,Y20-64,TOTAL,NO,2016-01-01,4
PC,T,Y20-64,TOTAL,NO,2017-01-01,3
PC,T,Y20-64,TOTAL,PL,2005-01-01,17
PC,T,Y20-64,TOTAL,PL,2006-01-01,13
PC,T,Y20-64,TOTAL,PL,2007-01-01,9
PC,T,Y20-64,TOTAL,PL,2008-01-01,7
PC,T,Y20-64,TOTAL,PL,2009-01-01,8
PC,T,Y20-64,TOTAL,PL,2010-01-01,9
PC,T,Y20-64,TOTAL,PL,2011-01-01,9
PC,T,Y20-64,TOTAL,PL,2012-01-01,10
PC,T,Y20-64,TOTAL,PL,2013-01-01,
PC,T,Y20-64,TOTAL,PL,2014-01-01,8
PC,T,Y20-64,TOTAL,PL,2015-01-01,7
PC,T,Y20-64,TOTAL,PL,2016-01-01,6
PC,T,Y20-64,TOTAL,PL,2017-01-01,4
PC,T,Y20-64,TOTAL,PT,2005-01-01,7
PC,T,Y20-64,TOTAL,PT,2006-01-01,7
PC,T,Y20-64,TOTAL,PT,2007-01-01,8
PC,T,Y20-64,TOTAL,PT,2008-01-01,7
PC,T,Y20-64,TOTAL,PT,2009-01-01,9
PC,T,Y20-64,TOTAL,PT,2010-01-01,11
PC,T,Y20-64,TOTAL,PT,2011-01-01,12
PC,T,Y20-64,TOTAL,PT,2012-01-01,15
PC,T,Y20-64,TOTAL,PT,2013-01-01,
PC,T,Y20-64,TOTAL,PT,2014-01-01,14
PC,T,Y20-64,TOTAL,PT,2015-01-01,12
PC,T,Y20-64,TOTAL,PT,2016-01-01,11
PC,T,Y20-64,TOTAL,PT,2017-01-01,8
PC,T,Y20-64,TOTAL,RO,2005-01-01,7
PC,T,Y20-64,TOTAL,RO,2006-01-01,7
PC,T,Y20-64,TOTAL,RO,2007-01-01,6
PC,T,Y20-64,TOTAL,RO,2008-01-01,5
PC,T,Y20-64,TOTAL,RO,2009-01-01,6
PC,T,Y20-64,TOTAL,RO,2010-01-01,7
PC,T,Y20-64,TOTAL,RO,2011-01-01,7
PC,T,Y20-64,TOTAL,RO,2012-01-01,6
PC,T,Y20-64,TOTAL,RO,2013-01-01,
PC,T,Y20-64,TOTAL,RO,2014-01-01,6
PC,T,Y20-64,TOTAL,RO,2015-01-01,6
PC,T,Y20-64,TOTAL,RO,2016-01-01,5
PC,T,Y20-64,TOTAL,RO,2017-01-01,4
PC,T,Y20-64,TOTAL,SE,2005-01-01,6
PC,T,Y20-64,TOTAL,SE,2006-01-01,6
PC,T,Y20-64,TOTAL,SE,2007-01-01,5
PC,T,Y20-64,TOTAL,SE,2008-01-01,5
PC,T,Y20-64,TOTAL,SE,2009-01-01,7
PC,T,Y20-64,TOTAL,SE,2010-01-01,7
PC,T,Y20-64,TOTAL,SE,2011-01-01,6
PC,T,Y20-64,TOTAL,SE,2012-01-01,7
PC,T,Y20-64,TOTAL,SE,2013-01-01,
PC,T,Y20-64,TOTAL,SE,2014-01-01,7
PC,T,Y20-64,TOTAL,SE,2015-01-01,6
PC,T,Y20-64,TOTAL,SE,2016-01-01,6
PC,T,Y20-64,TOTAL,SE,2017-01-01,6
PC,T,Y20-64,TOTAL,SI,2005-01-01,6
PC,T,Y20-64,TOTAL,SI,2006-01-01,5
PC,T,Y20-64,TOTAL,SI,2007-01-01,4
PC,T,Y20-64,TOTAL,SI,2008-01-01,4
PC,T,Y20-64,TOTAL,SI,2009-01-01,5
PC,T,Y20-64,TOTAL,SI,2010-01-01,7
PC,T,Y20-64,TOTAL,SI,2011-01-01,8
PC,T,Y20-64,TOTAL,SI,2012-01-01,8
PC,T,Y20-64,TOTAL,SI,2013-01-01,
PC,T,Y20-64,TOTAL,SI,2014-01-01,9
PC,T,Y20-64,TOTAL,SI,2015-01-01,9
PC,T,Y20-64,TOTAL,SI,2016-01-01,8
